2019-11-11 21:32:23.201648,25.0,62.0
2019-11-11 21:32:25.823452,25.0,62.0
2019-11-11 21:32:28.502943,25.0,61.0
2019-11-11 21:32:31.140082,25.0,61.0
2019-11-11 21:32:33.637237,25.0,61.0
2019-11-11 21:32:36.408070,25.0,61.0
2019-11-11 21:32:39.041899,25.0,61.0
2019-11-11 21:32:41.735205,25.0,61.0
2019-11-11 21:32:44.295558,25.0,61.0
2019-11-12 00:13:55.254299,22.0,62.0
2019-11-12 00:15:10.141383,25.0,60.0
2019-11-12 00:25:10.727937,25.0,60.0
2019-11-12 00:34:54.156987,25.0,60.0
2019-11-12 00:44:55.758689,25.0,59.0
2019-11-12 00:50:06.269162,25.0,61.0
2019-11-12 01:00:13.047693,24.0,61.0
2019-11-12 01:10:14.848749,20.0,61.0
2019-11-12 01:20:16.242931,25.0,60.0
2019-11-12 01:30:18.201314,25.0,60.0
2019-11-12 01:40:20.402082,25.0,60.0
2019-11-12 01:50:27.960647,24.0,61.0
2019-11-12 02:00:29.377841,24.0,60.0
2019-11-12 02:10:30.791214,24.0,60.0
2019-11-12 02:20:32.290761,24.0,60.0
2019-11-12 02:30:33.801471,24.0,60.0
2019-11-12 02:40:36.211257,24.0,60.0
2019-11-12 02:50:37.607725,21.0,60.0
2019-11-12 03:00:38.908427,24.0,59.0
2019-11-12 03:10:40.687377,24.0,59.0
2019-11-12 03:20:41.931063,24.0,59.0
2019-11-12 03:30:43.224067,24.0,59.0
2019-11-12 03:40:44.469182,24.0,59.0
2019-11-12 03:50:45.814038,24.0,58.0
2019-11-12 04:00:47.117711,24.0,58.0
2019-11-12 04:10:48.437942,24.0,58.0
2019-11-12 04:20:50.156475,24.0,58.0
2019-11-12 04:30:51.597278,24.0,59.0
2019-11-12 04:41:05.378665,24.0,58.0
2019-11-12 04:51:06.688494,24.0,58.0
2019-11-12 05:01:08.375908,24.0,58.0
2019-11-12 05:11:09.697172,24.0,58.0
2019-11-12 05:21:11.560271,24.0,57.0
2019-11-12 05:31:13.125429,24.0,58.0
2019-11-12 05:41:19.960491,24.0,58.0
2019-11-12 05:51:21.452827,24.0,58.0
2019-11-12 06:01:28.531358,24.0,57.0
2019-11-12 06:11:30.018394,24.0,56.0
2019-11-12 06:21:31.639406,24.0,60.0
2019-11-12 06:31:33.341416,24.0,58.0
2019-11-12 06:41:34.957399,24.0,56.0
2019-11-12 06:51:36.495584,24.0,57.0
2019-11-12 07:01:38.056790,24.0,57.0
2019-11-12 07:11:40.530495,24.0,57.0
2019-11-12 07:21:42.196754,24.0,58.0
2019-11-12 07:31:44.039987,25.0,56.0
2019-11-12 07:41:45.531466,24.0,58.0
2019-11-12 07:51:46.916628,24.0,58.0
2019-11-12 08:01:49.018859,24.0,58.0
2019-11-12 08:11:50.421018,24.0,58.0
2019-11-12 08:21:52.046674,24.0,58.0
2019-11-12 08:31:53.440471,24.0,59.0
2019-11-12 08:41:54.750138,24.0,59.0
2019-11-12 08:51:56.121029,24.0,59.0
2019-11-12 09:01:57.571963,24.0,58.0
2019-11-12 09:11:59.277790,24.0,58.0
2019-11-12 09:22:00.679005,24.0,59.0
2019-11-12 09:32:02.069044,25.0,57.0
2019-11-12 09:42:03.528919,24.0,58.0
2019-11-12 09:52:04.799974,25.0,60.0
2019-11-12 10:02:06.438335,24.0,58.0
2019-11-12 10:12:07.881924,25.0,58.0
2019-11-12 10:22:09.112636,24.0,58.0
2019-11-12 10:32:10.449153,24.0,58.0
2019-11-12 10:38:46.249625,24.0,59.0
2019-11-12 10:48:49.622934,24.0,58.0
2019-11-12 10:58:52.112588,25.0,58.0
2019-11-12 11:08:53.465344,24.0,58.0
2019-11-12 11:18:54.728284,25.0,57.0
2019-11-12 11:28:56.166036,25.0,57.0
2019-11-12 11:38:57.498149,25.0,59.0
2019-11-12 11:48:59.032738,25.0,58.0
2019-11-12 11:59:00.465869,25.0,58.0
2019-11-12 12:09:02.273340,25.0,57.0
2019-11-12 12:19:04.129134,26.0,57.0
2019-11-12 12:29:05.529039,26.0,57.0
2019-11-12 12:39:07.140475,27.0,56.0
2019-11-12 12:49:47.580802,27.0,59.0
2019-11-12 13:00:06.110824,27.0,60.0
2019-11-12 13:11:05.384871,27.0,57.0
2019-11-12 13:21:35.620431,28.0,56.0
2019-11-12 13:31:37.521690,24.0,59.0
2019-11-12 13:42:07.731294,28.0,59.0
2019-11-12 13:52:09.303819,28.0,57.0
2019-11-12 14:02:11.205139,28.0,56.0
2019-11-12 14:12:12.689789,28.0,57.0
2019-11-12 14:22:14.155246,28.0,59.0
2019-11-12 14:32:15.919840,29.0,58.0
2019-11-12 14:43:02.744577,28.0,56.0
2019-11-12 14:53:05.765189,28.0,53.0
2019-11-12 15:03:07.419185,28.0,55.0
2019-11-12 15:13:09.153929,28.0,49.0
2019-11-12 15:23:11.144773,28.0,45.0
2019-11-12 15:33:12.531647,28.0,45.0
2019-11-12 15:43:14.202931,27.0,43.0
2019-11-12 15:53:15.664117,28.0,55.0
2019-11-12 16:03:17.301493,28.0,57.0
2019-11-12 16:13:18.642369,27.0,58.0
2019-11-12 16:23:20.019950,27.0,59.0
2019-11-12 16:33:22.117717,26.0,55.0
2019-11-12 16:43:23.893578,26.0,53.0
2019-11-12 16:53:25.295275,26.0,58.0
2019-11-12 17:03:26.818979,25.0,58.0
2019-11-12 17:13:28.189773,25.0,57.0
2019-11-12 17:23:29.786393,24.0,58.0
2019-11-12 17:33:31.268674,24.0,59.0
2019-11-12 17:43:32.818609,24.0,58.0
2019-11-12 17:53:34.407480,24.0,57.0
2019-11-12 18:03:36.075845,24.0,57.0
2019-11-12 18:13:38.526001,24.0,58.0
2019-11-12 18:23:39.916765,24.0,58.0
2019-11-12 18:33:41.589810,24.0,58.0
2019-11-12 18:43:42.896390,24.0,57.0
2019-11-12 18:53:44.576058,24.0,56.0
2019-11-12 19:03:46.060754,24.0,58.0
2019-11-12 19:13:48.518898,25.0,57.0
2019-11-12 19:23:49.933698,24.0,57.0
2019-11-12 19:33:51.190175,24.0,57.0
2019-11-12 19:43:53.294526,24.0,57.0
2019-11-12 19:53:54.604995,24.0,57.0
2019-11-12 20:03:55.993318,24.0,59.0
2019-11-12 20:13:57.434643,25.0,57.0
2019-11-12 20:23:58.904370,24.0,58.0
2019-11-12 20:34:00.317833,25.0,57.0
2019-11-12 20:44:01.830499,24.0,56.0
2019-11-12 20:54:03.717990,25.0,57.0
2019-11-12 21:04:05.212559,25.0,58.0
2019-11-12 21:14:06.943269,25.0,59.0
2019-11-12 21:24:08.291893,25.0,56.0
2019-11-12 21:34:09.911221,24.0,56.0
2019-11-12 21:44:11.333052,25.0,56.0
2019-11-12 21:54:12.841135,25.0,56.0
2019-11-12 22:04:14.336993,25.0,57.0
2019-11-12 22:14:15.826710,25.0,57.0
2019-11-12 22:24:17.212808,25.0,56.0
2019-11-12 22:34:18.488785,25.0,57.0
2019-11-12 22:44:19.759312,25.0,58.0
2019-11-12 22:54:21.712932,24.0,58.0
2019-11-12 23:04:22.938653,25.0,57.0
2019-11-12 23:14:24.232508,21.0,54.0
